Offense Code,TDCJ Offense
9990019,MURDER
9990019,LESSER OFFENSE MURDER
9990019,MURDER
9990019,FELONY MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATTEMPTED MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-HABITUAL
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER W/ONE ENHANCEMENT
9990019,MURDER
9990019,MURDER/2ND
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ENGAGE IN ORGAN CRIM-MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER/2ND
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT CAPITAL MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER 3RD
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER HAB
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER (HABITUAL)
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-REPEAT
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER W/ONE ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,CRIM ATT CAPITAL MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,AGG SEX ASLT
9990019,MURDER
9990019,MURDER
9990019,ATT MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER/ENH
9990019,MURDER
9990019,FELONY MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER (HABITUAL)
9990019,MURDER
9990019,MURDER W/DDLY WPN
9990019,MURDER
9990019,MURDER-FAMILY VIOLENCE
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER REPEATER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-INTENT CAUSE DEATH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATTEM MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT COMMIT MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,CRIMINAL SOLICITATION
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,"ATT MURDER,HABITUAL OFFENDER"
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER REPEAT
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-HABITUAL OFFENDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER.
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-REP
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER ENHANCED
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER (REPEATER)
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER-LIO
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,"MURDER-""ICC-MN.DOC #205006"""
9990019,MURDER
9990019,MURDER
9990019,MURDER W/2 PRIORS
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER HABITUAL
9990019,MURDER
9990019,MURDER (HABITUAL)
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER INT CAUSE DEATH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,FELONY MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,CRIMINAL SOLICITATION
9990019,MURDER
9990019,MURDER
9990019,ATTEMPT COMMIT MURDER
9990019,MURDER
9990019,MURDER/PRIORS
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT MURDER
9990019,MURDER/REPEATER
9990019,MURDER
9990019,MURDER ENHANCED
9990019,MURDER
9990019,MURDER
9990019,MURDER-ENHANCEMENT COUNT
9990019,MURDER W/DDLY WPN
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,CT.1-PAR. 1&2-MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER/HAB/REINDICTMENT
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER W/DDLY WPN
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT MURDER
9990019,ATTEMPTED MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,ATT MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER (HABITUAL)
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,CRIM CONSPIRACY COMM MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,CNSP TO COMMIT MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER ENH
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
9990019,MURDER
